[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 554513009, 'fix_type': 3, 'lat': 462880556, 'lon': 213602955, 'alt': 112470, 'eph': 165, 'epv': 221, 'vel': 14, 'cog': 19770, 'satellites_visible': 13, 'alt_ellipsoid': 0, 'h_acc': 1650, 'v_acc': 2210, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 555041599, 'fix_type': 3, 'lat': 462880550, 'lon': 213602955, 'alt': 112220, 'eph': 165, 'epv': 219, 'vel': 6, 'cog': 19770, 'satellites_visible': 13, 'alt_ellipsoid': 0, 'h_acc': 1650, 'v_acc': 2190, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 555570506, 'fix_type': 3, 'lat': 462880547, 'lon': 213602956, 'alt': 112130, 'eph': 165, 'epv': 220, 'vel': 12, 'cog': 19770, 'satellites_visible': 13, 'alt_ellipsoid': 0, 'h_acc': 1650, 'v_acc': 2200, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 556099013, 'fix_type': 3, 'lat': 462880548, 'lon': 213602954, 'alt': 112060, 'eph': 166, 'epv': 220, 'vel': 7, 'cog': 19770, 'satellites_visible': 13, 'alt_ellipsoid': 0, 'h_acc': 1660, 'v_acc': 2200, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 556628429, 'fix_type': 3, 'lat': 462880540, 'lon': 213602952, 'alt': 112020, 'eph': 166, 'epv': 221, 'vel': 6, 'cog': 19770, 'satellites_visible': 13, 'alt_ellipsoid': 0, 'h_acc': 1660, 'v_acc': 2210, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 557157752, 'fix_type': 3, 'lat': 462880536, 'lon': 213602955, 'alt': 111990, 'eph': 167, 'epv': 222, 'vel': 10, 'cog': 19770, 'satellites_visible': 13, 'alt_ellipsoid': 0, 'h_acc': 1670, 'v_acc': 2220, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 557687010, 'fix_type': 3, 'lat': 462880536, 'lon': 213602963, 'alt': 112070, 'eph': 168, 'epv': 224, 'vel': 5, 'cog': 19770, 'satellites_visible': 13, 'alt_ellipsoid': 0, 'h_acc': 1680, 'v_acc': 2240, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 558215365, 'fix_type': 3, 'lat': 462880536, 'lon': 213602972, 'alt': 112160, 'eph': 170, 'epv': 226, 'vel': 5, 'cog': 19770, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1700, 'v_acc': 2260, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 558744896, 'fix_type': 3, 'lat': 462880535, 'lon': 213602970, 'alt': 112160, 'eph': 171, 'epv': 227, 'vel': 3, 'cog': 19770, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1710, 'v_acc': 2270, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 559273525, 'fix_type': 3, 'lat': 462880534, 'lon': 213602971, 'alt': 112200, 'eph': 172, 'epv': 229, 'vel': 5, 'cog': 19770, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1720, 'v_acc': 2290, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 559802506, 'fix_type': 3, 'lat': 462880534, 'lon': 213602974, 'alt': 112260, 'eph': 174, 'epv': 230, 'vel': 3, 'cog': 19770, 'satellites_visible': 13, 'alt_ellipsoid': 0, 'h_acc': 1740, 'v_acc': 2300, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 560331016, 'fix_type': 3, 'lat': 462880536, 'lon': 213602978, 'alt': 112350, 'eph': 175, 'epv': 231, 'vel': 6, 'cog': 19770, 'satellites_visible': 13, 'alt_ellipsoid': 0, 'h_acc': 1750, 'v_acc': 2310, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 560859893, 'fix_type': 3, 'lat': 462880539, 'lon': 213602977, 'alt': 112380, 'eph': 177, 'epv': 232, 'vel': 8, 'cog': 19770, 'satellites_visible': 13, 'alt_ellipsoid': 0, 'h_acc': 1770, 'v_acc': 2320, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 561388825, 'fix_type': 3, 'lat': 462880541, 'lon': 213602979, 'alt': 112430, 'eph': 180, 'epv': 234, 'vel': 8, 'cog': 19770, 'satellites_visible': 13, 'alt_ellipsoid': 0, 'h_acc': 1800, 'v_acc': 2340, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 561917410, 'fix_type': 3, 'lat': 462880540, 'lon': 213602978, 'alt': 112420, 'eph': 183, 'epv': 236, 'vel': 4, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1830, 'v_acc': 2360, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 562446201, 'fix_type': 3, 'lat': 462880541, 'lon': 213602977, 'alt': 112440, 'eph': 187, 'epv': 238, 'vel': 3, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1870, 'v_acc': 2380, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 563503108, 'fix_type': 3, 'lat': 462880525, 'lon': 213602983, 'alt': 112310, 'eph': 196, 'epv': 242, 'vel': 14, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1960, 'v_acc': 2420, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 564031235, 'fix_type': 3, 'lat': 462880516, 'lon': 213602996, 'alt': 112230, 'eph': 196, 'epv': 242, 'vel': 30, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1960, 'v_acc': 2420, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 564560472, 'fix_type': 3, 'lat': 462880511, 'lon': 213602995, 'alt': 112230, 'eph': 195, 'epv': 240, 'vel': 19, 'cog': 19770, 'satellites_visible': 13, 'alt_ellipsoid': 0, 'h_acc': 1950, 'v_acc': 2400, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 565088976, 'fix_type': 3, 'lat': 462880496, 'lon': 213602981, 'alt': 112200, 'eph': 193, 'epv': 239, 'vel': 21, 'cog': 19770, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1930, 'v_acc': 2390, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 565617505, 'fix_type': 3, 'lat': 462880493, 'lon': 213602985, 'alt': 112340, 'eph': 192, 'epv': 239, 'vel': 4, 'cog': 19770, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1920, 'v_acc': 2390, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 566146108, 'fix_type': 3, 'lat': 462880491, 'lon': 213602981, 'alt': 112350, 'eph': 190, 'epv': 239, 'vel': 4, 'cog': 19770, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1900, 'v_acc': 2390, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 566675737, 'fix_type': 3, 'lat': 462880482, 'lon': 213602972, 'alt': 112360, 'eph': 188, 'epv': 237, 'vel': 18, 'cog': 19770, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1880, 'v_acc': 2370, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 567203924, 'fix_type': 3, 'lat': 462880481, 'lon': 213602965, 'alt': 112450, 'eph': 185, 'epv': 235, 'vel': 13, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1850, 'v_acc': 2350, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 567732544, 'fix_type': 3, 'lat': 462880490, 'lon': 213602962, 'alt': 112630, 'eph': 183, 'epv': 235, 'vel': 11, 'cog': 19770, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1830, 'v_acc': 2350, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 568261522, 'fix_type': 3, 'lat': 462880498, 'lon': 213602972, 'alt': 112980, 'eph': 180, 'epv': 233, 'vel': 4, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1800, 'v_acc': 2330, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 568790657, 'fix_type': 3, 'lat': 462880501, 'lon': 213602978, 'alt': 113160, 'eph': 178, 'epv': 232, 'vel': 5, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1780, 'v_acc': 2320, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 569318963, 'fix_type': 3, 'lat': 462880506, 'lon': 213602994, 'alt': 113530, 'eph': 176, 'epv': 231, 'vel': 4, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1760, 'v_acc': 2310, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 569847719, 'fix_type': 3, 'lat': 462880511, 'lon': 213603005, 'alt': 113790, 'eph': 175, 'epv': 230, 'vel': 8, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1750, 'v_acc': 2300, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 570376342, 'fix_type': 3, 'lat': 462880511, 'lon': 213603009, 'alt': 113940, 'eph': 174, 'epv': 230, 'vel': 3, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1740, 'v_acc': 2300, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 571434304, 'fix_type': 3, 'lat': 462880519, 'lon': 213603024, 'alt': 114470, 'eph': 172, 'epv': 229, 'vel': 11, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1720, 'v_acc': 2290, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 571963174, 'fix_type': 3, 'lat': 462880521, 'lon': 213603031, 'alt': 114660, 'eph': 172, 'epv': 229, 'vel': 11, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1720, 'v_acc': 2290, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 572492385, 'fix_type': 3, 'lat': 462880524, 'lon': 213603033, 'alt': 114850, 'eph': 172, 'epv': 229, 'vel': 3, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1720, 'v_acc': 2290, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 573021677, 'fix_type': 3, 'lat': 462880525, 'lon': 213603025, 'alt': 115020, 'eph': 172, 'epv': 229, 'vel': 11, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1720, 'v_acc': 2290, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 573551082, 'fix_type': 3, 'lat': 462880525, 'lon': 213603026, 'alt': 115110, 'eph': 172, 'epv': 228, 'vel': 8, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1720, 'v_acc': 2280, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 574079923, 'fix_type': 3, 'lat': 462880527, 'lon': 213603023, 'alt': 115220, 'eph': 172, 'epv': 229, 'vel': 13, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1720, 'v_acc': 2290, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 574608606, 'fix_type': 3, 'lat': 462880535, 'lon': 213603019, 'alt': 115300, 'eph': 172, 'epv': 230, 'vel': 28, 'cog': 19770, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1720, 'v_acc': 2300, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 575137054, 'fix_type': 3, 'lat': 462880548, 'lon': 213603010, 'alt': 115400, 'eph': 173, 'epv': 231, 'vel': 57, 'cog': 25270, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1730, 'v_acc': 2310, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 575665565, 'fix_type': 3, 'lat': 462880569, 'lon': 213602989, 'alt': 115410, 'eph': 174, 'epv': 233, 'vel': 71, 'cog': 30900, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1740, 'v_acc': 2330, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 576194032, 'fix_type': 3, 'lat': 462880583, 'lon': 213602984, 'alt': 115450, 'eph': 175, 'epv': 234, 'vel': 31, 'cog': 31780, 'satellites_visible': 10, 'alt_ellipsoid': 0, 'h_acc': 1750, 'v_acc': 2340, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 576723515, 'fix_type': 3, 'lat': 462880575, 'lon': 213602954, 'alt': 115390, 'eph': 177, 'epv': 236, 'vel': 12, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1770, 'v_acc': 2360, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 577251503, 'fix_type': 3, 'lat': 462880566, 'lon': 213602919, 'alt': 114800, 'eph': 178, 'epv': 238, 'vel': 24, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1780, 'v_acc': 2380, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 577780115, 'fix_type': 3, 'lat': 462880578, 'lon': 213602915, 'alt': 114660, 'eph': 178, 'epv': 238, 'vel': 34, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1780, 'v_acc': 2380, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 578307981, 'fix_type': 3, 'lat': 462880570, 'lon': 213602918, 'alt': 114860, 'eph': 178, 'epv': 238, 'vel': 23, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1780, 'v_acc': 2380, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 578837123, 'fix_type': 3, 'lat': 462880575, 'lon': 213602917, 'alt': 114890, 'eph': 178, 'epv': 238, 'vel': 11, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1780, 'v_acc': 2380, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 579366253, 'fix_type': 3, 'lat': 462880568, 'lon': 213602911, 'alt': 114960, 'eph': 178, 'epv': 239, 'vel': 28, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1780, 'v_acc': 2390, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 579895311, 'fix_type': 3, 'lat': 462880569, 'lon': 213602885, 'alt': 114770, 'eph': 181, 'epv': 241, 'vel': 24, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1810, 'v_acc': 2410, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 580953185, 'fix_type': 3, 'lat': 462880569, 'lon': 213602862, 'alt': 114740, 'eph': 181, 'epv': 240, 'vel': 11, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1810, 'v_acc': 2400, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 581482225, 'fix_type': 3, 'lat': 462880574, 'lon': 213602862, 'alt': 114820, 'eph': 180, 'epv': 238, 'vel': 7, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1800, 'v_acc': 2380, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 582011097, 'fix_type': 3, 'lat': 462880579, 'lon': 213602864, 'alt': 114940, 'eph': 179, 'epv': 236, 'vel': 6, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1790, 'v_acc': 2360, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 582540436, 'fix_type': 3, 'lat': 462880593, 'lon': 213602863, 'alt': 115110, 'eph': 177, 'epv': 235, 'vel': 6, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1770, 'v_acc': 2350, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 583070089, 'fix_type': 3, 'lat': 462880597, 'lon': 213602856, 'alt': 115170, 'eph': 176, 'epv': 234, 'vel': 6, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1760, 'v_acc': 2340, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 583599102, 'fix_type': 3, 'lat': 462880599, 'lon': 213602852, 'alt': 115210, 'eph': 175, 'epv': 233, 'vel': 3, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1750, 'v_acc': 2330, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 584128166, 'fix_type': 3, 'lat': 462880600, 'lon': 213602861, 'alt': 115400, 'eph': 174, 'epv': 233, 'vel': 4, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1740, 'v_acc': 2330, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 584657558, 'fix_type': 3, 'lat': 462880595, 'lon': 213602866, 'alt': 115360, 'eph': 173, 'epv': 232, 'vel': 6, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1730, 'v_acc': 2320, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 585187543, 'fix_type': 3, 'lat': 462880592, 'lon': 213602867, 'alt': 115390, 'eph': 172, 'epv': 232, 'vel': 6, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1720, 'v_acc': 2320, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 585715629, 'fix_type': 3, 'lat': 462880589, 'lon': 213602868, 'alt': 115480, 'eph': 171, 'epv': 232, 'vel': 2, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1710, 'v_acc': 2320, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 586245225, 'fix_type': 3, 'lat': 462880591, 'lon': 213602859, 'alt': 115640, 'eph': 168, 'epv': 230, 'vel': 7, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1680, 'v_acc': 2300, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 586774047, 'fix_type': 3, 'lat': 462880595, 'lon': 213602859, 'alt': 115650, 'eph': 167, 'epv': 229, 'vel': 5, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1670, 'v_acc': 2290, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 587303275, 'fix_type': 3, 'lat': 462880595, 'lon': 213602859, 'alt': 115670, 'eph': 166, 'epv': 228, 'vel': 8, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1660, 'v_acc': 2280, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 587831914, 'fix_type': 3, 'lat': 462880592, 'lon': 213602860, 'alt': 115710, 'eph': 165, 'epv': 228, 'vel': 14, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1650, 'v_acc': 2280, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 588360380, 'fix_type': 3, 'lat': 462880590, 'lon': 213602854, 'alt': 115680, 'eph': 165, 'epv': 227, 'vel': 14, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1650, 'v_acc': 2270, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 588890044, 'fix_type': 3, 'lat': 462880587, 'lon': 213602856, 'alt': 115660, 'eph': 165, 'epv': 228, 'vel': 17, 'cog': 31780, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1650, 'v_acc': 2280, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 589418339, 'fix_type': 3, 'lat': 462880587, 'lon': 213602853, 'alt': 115630, 'eph': 166, 'epv': 229, 'vel': 8, 'cog': 31780, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1660, 'v_acc': 2290, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 589948350, 'fix_type': 3, 'lat': 462880577, 'lon': 213602836, 'alt': 115490, 'eph': 167, 'epv': 231, 'vel': 22, 'cog': 31780, 'satellites_visible': 11, 'alt_ellipsoid': 0, 'h_acc': 1670, 'v_acc': 2310, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
[GPS_RAW_INT] {'mavpackettype': 'GPS_RAW_INT', 'time_usec': 590476220, 'fix_type': 3, 'lat': 462880575, 'lon': 213602834, 'alt': 115480, 'eph': 168, 'epv': 233, 'vel': 14, 'cog': 31780, 'satellites_visible': 12, 'alt_ellipsoid': 0, 'h_acc': 1680, 'v_acc': 2330, 'vel_acc': 0, 'hdg_acc': 0, 'yaw': 0}
